,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
d_C[1],0.98,0.0,0.97,0.99,0.0,0.0,5449.41,3244.32,1.0
d_C[2],0.98,0.0,0.97,0.99,0.0,0.0,5519.11,3232.92,1.0
d_C[3],0.98,0.0,0.97,0.99,0.0,0.0,5575.42,3097.66,1.0
d_C[4],0.98,0.0,0.98,0.99,0.0,0.0,5708.8,3140.81,1.0
d_C[5],0.99,0.0,0.98,0.99,0.0,0.0,5719.76,3193.27,1.0
d_C[6],0.99,0.0,0.98,0.99,0.0,0.0,5719.5,3220.8,1.0
d_C[7],0.99,0.0,0.98,0.99,0.0,0.0,5731.52,3277.38,1.0
d_C[8],0.99,0.0,0.98,0.99,0.0,0.0,5732.67,3211.3,1.0
d_C[9],0.99,0.0,0.98,0.99,0.0,0.0,5733.54,3211.3,1.0
d_C[10],0.99,0.0,0.98,0.99,0.0,0.0,5726.99,3231.38,1.0
d_C[11],0.99,0.0,0.98,0.99,0.0,0.0,5727.25,3230.66,1.0
d_C[12],0.99,0.0,0.98,0.99,0.0,0.0,5728.28,3123.46,1.0
d_C[13],0.99,0.0,0.98,0.99,0.0,0.0,5590.0,3149.6,1.0
d_C[14],0.99,0.0,0.98,0.99,0.0,0.0,5595.99,3122.84,1.0
d_C[15],0.99,0.0,0.98,0.99,0.0,0.0,5601.49,3097.12,1.0
d_C[16],0.99,0.0,0.98,0.99,0.0,0.0,5600.32,3097.12,1.0
d_C[17],0.99,0.0,0.98,0.99,0.0,0.0,5594.62,3072.83,1.0
d_C[18],0.99,0.0,0.98,0.99,0.0,0.0,5589.01,3098.46,1.0
d_C[19],0.99,0.0,0.98,0.99,0.0,0.0,5582.39,3098.46,1.0
d_C[20],0.99,0.0,0.98,0.99,0.0,0.0,5577.79,3099.68,1.0
d_C[21],0.99,0.0,0.98,0.99,0.0,0.0,5570.26,3099.19,1.0
d_C[22],0.99,0.0,0.98,0.99,0.0,0.0,5571.32,3100.34,1.0
d_C[23],0.99,0.0,0.98,0.99,0.0,0.0,5585.24,3124.48,1.0
d_C[24],0.99,0.0,0.98,0.99,0.0,0.0,5590.15,3073.23,1.0
d_C[25],0.99,0.0,0.98,0.99,0.0,0.0,5585.98,3099.68,1.0
d_C[26],0.99,0.0,0.98,0.99,0.0,0.0,5573.56,3099.19,1.0
d_C[27],0.99,0.0,0.98,0.99,0.0,0.0,5570.66,3100.34,1.0
d_C[28],0.98,0.0,0.98,0.99,0.0,0.0,5552.2,3125.17,1.0
d_C[29],0.98,0.0,0.98,0.99,0.0,0.0,5485.61,3245.99,1.0
d_C[30],0.98,0.0,0.97,0.99,0.0,0.0,5390.19,3243.9,1.0
d_C[31],0.98,0.01,0.96,0.99,0.0,0.0,5418.61,3162.31,1.0
d_C[32],0.97,0.01,0.96,0.98,0.0,0.0,5354.84,3162.18,1.0
d_C[33],0.97,0.01,0.95,0.98,0.0,0.0,5457.71,3047.5,1.0
d_C[34],0.97,0.01,0.95,0.98,0.0,0.0,5508.96,3099.73,1.0
d_C[35],0.97,0.01,0.95,0.98,0.0,0.0,5544.71,3124.75,1.0
d_C[36],0.97,0.01,0.95,0.98,0.0,0.0,5571.43,3075.17,1.0
risk_H[0],0.52,0.04,0.47,0.6,0.0,0.0,4296.9,3208.15,1.0
risk_H[1],0.69,0.05,0.62,0.77,0.0,0.0,4501.74,2918.89,1.0
risk_H[2],0.73,0.03,0.68,0.76,0.0,0.0,5483.7,3113.34,1.0
risk_H[3],0.67,0.02,0.64,0.7,0.0,0.0,2924.64,2662.81,1.0
risk_H[4],0.59,0.02,0.55,0.62,0.0,0.0,4376.37,2864.85,1.0
risk_H[5],0.5,0.03,0.46,0.54,0.0,0.0,4531.4,2874.96,1.0
risk_H[6],0.44,0.02,0.4,0.48,0.0,0.0,4897.0,3186.3,1.0
risk_H[7],0.4,0.02,0.38,0.43,0.0,0.0,5312.45,3191.05,1.0
risk_H[8],0.37,0.01,0.35,0.4,0.0,0.0,5203.53,3169.14,1.0
risk_H[9],0.35,0.01,0.34,0.38,0.0,0.0,5393.26,3161.92,1.0
risk_H[10],0.34,0.01,0.33,0.36,0.0,0.0,5290.02,3163.78,1.0
risk_H[11],0.33,0.01,0.33,0.35,0.0,0.0,5503.17,3164.12,1.0
risk_H[12],0.33,0.0,0.33,0.34,0.0,0.0,5274.74,3164.16,1.0
risk_H[13],0.33,0.0,0.33,0.34,0.0,0.0,3995.81,3087.12,1.0
risk_H[14],0.33,0.0,0.33,0.33,0.0,0.0,4721.04,3087.12,1.0
