,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
risk_R[7],0.34,0.01,0.32,0.36,0.0,0.0,4026.14,3424.9,1.0
risk_R[8],0.34,0.01,0.34,0.36,0.0,0.0,2861.37,3830.17,1.0
risk_R[9],0.35,0.0,0.34,0.36,0.0,0.0,3980.55,3348.1,1.0
risk_R[10],0.36,0.01,0.35,0.37,0.0,0.0,4504.61,3361.93,1.0
risk_R[11],0.4,0.02,0.36,0.43,0.0,0.0,4465.41,3438.62,1.0
risk_R[12],0.47,0.04,0.39,0.54,0.0,0.0,4561.34,3323.53,1.0
risk_R[13],0.44,0.03,0.4,0.51,0.0,0.0,2973.69,2745.64,1.0
risk_R[14],0.41,0.03,0.38,0.47,0.0,0.0,4119.4,3711.9,1.0
risk_R[15],0.41,0.01,0.38,0.43,0.0,0.0,2553.97,3390.65,1.0
risk_R[16],0.45,0.02,0.4,0.49,0.0,0.0,3855.32,3312.11,1.0
risk_R[17],0.48,0.02,0.44,0.52,0.0,0.0,4860.87,3730.53,1.0
risk_R[18],0.49,0.01,0.47,0.52,0.0,0.0,3914.46,3331.29,1.0
risk_R[19],0.5,0.01,0.49,0.51,0.0,0.0,5083.09,3387.83,1.0
risk_R[20],0.51,0.01,0.5,0.51,0.0,0.0,5178.72,3397.68,1.0
risk_R[21],0.48,0.02,0.46,0.51,0.0,0.0,3807.45,3211.67,1.0
risk_R[22],0.45,0.02,0.42,0.49,0.0,0.0,4677.36,3764.68,1.0
risk_R[23],0.44,0.01,0.42,0.46,0.0,0.0,3969.11,3438.98,1.0
