,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
m[22],7.55,0.05,7.45,7.64,0.0,0.0,966.17,354.38,1.01
m[23],7.65,0.05,7.56,7.75,0.0,0.0,817.9,261.49,1.01
m[24],7.66,0.05,7.57,7.76,0.0,0.0,677.57,258.88,1.01
m[25],7.76,0.05,7.67,7.86,0.0,0.0,637.96,255.71,1.01
m[26],7.58,0.06,7.48,7.69,0.0,0.0,701.44,287.31,1.01
m[27],7.51,0.06,7.4,7.61,0.0,0.0,637.21,284.84,1.01
m[28],7.26,0.06,7.15,7.37,0.0,0.0,644.05,269.73,1.01
m[29],7.36,0.06,7.24,7.47,0.0,0.0,681.81,293.82,1.01
m[30],6.78,0.05,6.69,6.89,0.0,0.0,609.54,285.56,1.01
m[31],6.88,0.06,6.76,6.99,0.0,0.0,1625.47,1075.39,1.0
m[32],6.95,0.07,6.83,7.07,0.0,0.0,3151.63,2812.12,1.0
m[33],6.84,0.07,6.72,6.97,0.0,0.0,3224.34,2751.96,1.0
m[34],6.78,0.07,6.66,6.91,0.0,0.0,2436.83,2567.57,1.0
m[35],6.62,0.07,6.48,6.73,0.0,0.0,2095.14,2565.69,1.0
m[36],6.19,0.09,6.02,6.37,0.0,0.0,2179.9,2319.66,1.0
